Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g
Energy Drink T 15,62.6,2.82,UK,19.7
Energy Drink P 6,169.2,8.88,France,39.1
Energy Drink A 92,111.1,8.54,Japan,5.9
Energy Drink I 4,264.0,3.14,USA,5.4
Energy Drink Z 75,167.2,3.87,Canada,7.5
Energy Drink O 67,74.0,9.07,Germany,27.6
Energy Drink T 21,105.8,7.5,South Korea,26.3
Energy Drink O 70,277.2,7.08,UK,48.7
Energy Drink U 85,289.4,4.54,USA,12.6
Energy Drink B 19,59.3,3.71,France,4.2
Energy Drink R 18,235.2,3.28,Germany,9.6
Energy Drink C 47,56.7,7.74,South Korea,26.0
Energy Drink A 9,212.4,4.44,UK,42.8
Energy Drink S 54,214.3,7.49,Germany,8.4
Energy Drink I 10,144.3,9.73,UK,16.2
Energy Drink M 52,136.7,7.64,Germany,32.5
Energy Drink T 93,135.1,3.17,South Korea,30.5
Energy Drink I 27,155.0,2.16,South Korea,32.0
Energy Drink R 1,285.2,2.78,Japan,24.5
Energy Drink Z 63,223.3,1.45,USA,10.4
Energy Drink Q 15,150.9,8.44,France,13.7
Energy Drink H 26,66.4,7.72,Germany,21.2
Energy Drink L 37,201.7,6.68,UK,19.0
Energy Drink Q 33,257.3,4.32,South Korea,9.6
Energy Drink G 2,70.5,5.54,UK,41.1
Energy Drink T 80,148.3,5.18,Canada,23.9
Energy Drink H 31,295.3,4.66,USA,22.2
Energy Drink U 40,143.2,7.51,Canada,16.5
Energy Drink F 56,89.0,1.67,Japan,32.9
Energy Drink X 13,230.2,6.89,Japan,40.8
Energy Drink R 73,235.3,1.29,Canada,33.1
Energy Drink H 21,62.5,7.02,UK,37.9
Energy Drink L 7,250.3,2.3,UK,18.3
Energy Drink H 57,128.7,3.92,France,32.7
Energy Drink J 30,128.9,8.48,South Korea,8.5
Energy Drink T 87,255.0,8.04,Japan,44.2
Energy Drink T 39,251.0,2.84,USA,22.6
Energy Drink X 6,203.4,4.69,UK,26.1
Energy Drink Y 86,170.2,7.44,UK,26.1
Energy Drink V 87,259.3,8.45,Germany,16.2
Energy Drink M 69,182.4,1.74,Japan,38.2
Energy Drink R 70,272.0,7.09,USA,30.1
Energy Drink O 65,90.3,6.46,Germany,34.1
Energy Drink W 47,276.1,6.71,South Korea,18.2
Energy Drink E 75,202.8,2.15,Canada,38.0
Energy Drink P 22,125.0,2.87,France,35.2
Energy Drink A 62,285.0,3.1,South Korea,43.1
Energy Drink K 36,196.1,7.9,Japan,47.3
Energy Drink N 73,234.2,4.9,France,41.9
Energy Drink A 80,192.8,5.89,South Korea,16.2
Energy Drink S 85,97.1,6.91,Canada,7.0
Energy Drink L 22,217.5,9.29,Germany,2.7
Energy Drink Q 67,77.9,6.45,Japan,11.4
Energy Drink D 26,59.6,8.05,USA,29.1
Energy Drink K 37,283.2,9.89,UK,16.5
Energy Drink B 5,229.3,5.73,UK,4.9
Energy Drink W 54,138.0,7.33,Germany,48.5
Energy Drink W 6,152.5,4.28,UK,22.4
Energy Drink B 88,137.7,6.44,Germany,23.7
Energy Drink M 57,266.4,8.53,South Korea,39.3
Energy Drink Y 86,105.0,6.98,USA,14.3
Energy Drink K 70,141.9,4.95,UK,41.9
Energy Drink Y 55,89.9,6.37,UK,0.5
Energy Drink E 48,297.2,6.47,USA,2.3
Energy Drink F 33,212.8,5.85,South Korea,18.0
Energy Drink J 3,70.3,1.12,UK,9.4
Energy Drink X 35,69.3,7.97,USA,27.8
Energy Drink R 38,219.6,2.67,Japan,28.4
Energy Drink I 52,217.0,6.07,Canada,3.5
Energy Drink N 27,286.8,9.74,Germany,38.5
Energy Drink L 21,109.0,2.11,Japan,45.9
Energy Drink W 94,55.6,3.91,Germany,41.1
Energy Drink A 35,190.8,4.22,South Korea,17.4
Energy Drink W 43,179.1,9.89,UK,5.7
Energy Drink D 72,88.6,7.61,France,23.2
Energy Drink W 37,278.2,9.53,France,5.2
Energy Drink H 80,87.2,5.18,USA,45.7
Energy Drink S 14,103.8,6.27,USA,14.4
Energy Drink K 71,235.1,8.17,Canada,32.1
Energy Drink L 40,226.2,6.08,France,28.2
Energy Drink U 67,58.6,6.28,South Korea,29.2
Energy Drink Z 72,162.0,5.89,Japan,31.9
Energy Drink K 30,214.4,9.73,USA,15.2
Energy Drink L 41,203.3,8.28,Canada,27.4
Energy Drink S 39,232.0,2.73,USA,38.1
Energy Drink Z 53,128.3,9.36,South Korea,37.1
Energy Drink E 91,274.4,2.85,South Korea,2.5
Energy Drink T 16,68.9,5.98,UK,3.3
Energy Drink F 94,175.2,9.73,USA,33.8
Energy Drink Y 2,99.5,6.26,Canada,13.7
Energy Drink A 94,243.7,4.85,USA,37.0
Energy Drink X 71,154.5,4.11,Germany,2.1
Energy Drink M 42,248.2,4.75,Germany,39.3
Energy Drink N 43,81.1,1.84,Germany,0.5
Energy Drink N 93,284.9,4.2,South Korea,26.1
Energy Drink I 53,149.4,9.6,Germany,47.9
Energy Drink B 25,188.4,3.61,USA,48.1
Energy Drink N 92,298.0,2.0,Japan,47.7
Energy Drink T 95,110.6,5.6,Germany,17.4
Energy Drink Z 83,196.1,9.76,Canada,26.6
Energy Drink U 13,119.3,2.69,Japan,17.9
Energy Drink M 65,202.1,1.06,Germany,35.7
Energy Drink M 77,224.3,1.44,UK,19.6
Energy Drink K 97,236.5,6.82,Germany,35.4
Energy Drink E 43,121.0,8.94,South Korea,17.2
Energy Drink S 26,250.9,5.4,France,25.8
Energy Drink T 57,279.3,2.1,UK,23.2
Energy Drink T 71,218.7,6.75,Japan,49.7
Energy Drink K 53,285.5,4.76,South Korea,13.6
Energy Drink W 96,95.4,6.3,South Korea,29.6
Energy Drink D 62,109.7,5.25,France,32.8
Energy Drink F 35,184.9,6.58,Canada,47.4
Energy Drink Z 59,110.8,3.08,USA,7.3
Energy Drink B 78,225.7,8.08,France,6.2
Energy Drink Y 88,69.3,6.83,South Korea,24.4
Energy Drink K 44,156.9,3.52,UK,26.3
Energy Drink W 84,290.8,7.92,USA,42.8
Energy Drink L 52,110.0,1.51,Germany,40.0
Energy Drink D 69,100.3,1.9,Germany,32.1
Energy Drink X 56,60.0,9.31,France,8.6
Energy Drink D 37,66.5,1.05,Germany,43.9
Energy Drink B 33,189.0,8.5,Japan,40.0
Energy Drink Q 96,128.3,5.77,Canada,16.7
Energy Drink L 3,138.1,6.67,Japan,31.7
Energy Drink G 75,84.0,2.44,France,16.4
Energy Drink M 27,150.4,1.49,South Korea,20.8
Energy Drink O 5,77.9,2.43,Canada,41.9
Energy Drink K 23,186.2,3.14,Japan,31.7
Energy Drink H 62,74.1,3.57,South Korea,27.8
Energy Drink D 72,87.6,1.93,Canada,3.9
Energy Drink C 75,198.3,9.65,South Korea,16.8
Energy Drink V 61,258.6,2.29,USA,20.7
Energy Drink F 92,272.4,2.31,France,10.8
Energy Drink G 29,197.2,4.52,South Korea,32.7
Energy Drink M 13,180.4,6.17,South Korea,29.5
Energy Drink X 66,117.4,5.46,Japan,24.2
Energy Drink D 31,72.4,6.15,Germany,0.1
Energy Drink A 1,127.7,5.99,UK,40.5
Energy Drink O 18,143.2,5.71,South Korea,13.4
Energy Drink W 97,143.1,5.15,USA,0.3
Energy Drink G 46,112.9,3.56,Germany,26.5
Energy Drink J 37,131.6,7.25,Germany,16.8
Energy Drink U 13,203.9,7.43,Germany,24.8
Energy Drink L 73,152.4,7.9,France,43.4
Energy Drink P 53,128.1,4.26,South Korea,2.3
Energy Drink B 32,297.2,5.32,South Korea,10.2
Energy Drink J 84,166.9,2.69,Germany,46.1
Energy Drink B 37,290.8,7.66,Canada,37.3
Energy Drink X 38,230.6,7.62,Canada,22.9
Energy Drink N 64,75.9,4.19,USA,8.3
Energy Drink C 27,101.7,1.22,South Korea,16.1
Energy Drink E 80,127.1,1.31,France,12.5
Energy Drink E 86,137.2,6.56,Japan,35.1
Energy Drink G 32,218.9,7.29,Canada,25.5
Energy Drink U 9,192.8,6.7,Canada,36.8
Energy Drink H 31,136.6,9.74,USA,2.8
Energy Drink K 20,116.9,4.87,Canada,24.8
Energy Drink I 50,173.1,2.45,UK,8.9
Energy Drink V 90,193.6,4.54,UK,32.1
Energy Drink E 93,165.0,6.32,Canada,31.8
Energy Drink F 67,161.8,3.9,UK,5.3
Energy Drink A 39,186.0,2.08,Japan,45.0
Energy Drink Q 55,138.5,4.59,UK,47.5
Energy Drink O 28,261.3,8.05,Japan,9.9
Energy Drink H 40,86.3,2.79,South Korea,42.3
Energy Drink C 44,197.0,3.32,France,11.0
Energy Drink F 19,78.8,1.89,Germany,5.0
Energy Drink G 81,199.2,3.45,UK,18.7
Energy Drink R 50,177.3,7.58,UK,9.2
Energy Drink G 33,118.2,8.91,USA,33.7
Energy Drink A 40,256.6,8.74,UK,5.2
Energy Drink M 33,169.0,7.45,Japan,4.2
Energy Drink T 65,181.8,8.16,Japan,40.7
Energy Drink Q 43,139.5,1.48,Germany,18.6
Energy Drink J 96,55.5,6.98,Japan,37.9
Energy Drink W 95,218.0,5.63,USA,17.8
Energy Drink T 3,148.7,1.45,UK,13.1
Energy Drink Z 49,83.6,5.33,Canada,1.0
Energy Drink Z 45,153.1,7.24,France,47.3
Energy Drink E 84,81.6,7.96,Canada,33.2
Energy Drink D 28,273.7,1.58,France,37.9
Energy Drink C 82,296.6,5.19,Japan,13.8
Energy Drink B 23,67.5,4.35,Canada,43.1
Energy Drink B 70,278.4,2.71,Canada,47.3
Energy Drink O 35,242.0,4.21,France,2.1
Energy Drink B 57,254.3,7.19,Canada,3.3
Energy Drink H 65,129.6,7.16,USA,29.3
Energy Drink I 53,293.6,5.79,Japan,40.5
Energy Drink R 10,80.1,8.67,UK,4.9
Energy Drink V 3,133.9,1.01,Japan,6.0
Energy Drink T 56,169.1,9.7,France,11.5
Energy Drink C 42,96.2,8.48,UK,1.2
Energy Drink K 6,298.6,5.46,South Korea,37.6
Energy Drink P 25,146.6,2.42,South Korea,10.1
Energy Drink P 26,247.7,8.19,UK,27.4
Energy Drink Z 50,292.3,9.76,UK,22.1
Energy Drink J 73,155.2,8.08,Canada,48.8
Energy Drink Z 78,205.6,9.22,France,10.3
Energy Drink U 56,53.3,4.78,UK,5.3
Energy Drink B 30,87.9,6.27,USA,22.4
Energy Drink U 2,125.0,2.87,USA,28.0
Energy Drink S 11,172.2,1.8,UK,28.3
Energy Drink L 70,150.2,3.05,Japan,34.5
Energy Drink W 97,295.8,8.22,USA,32.8
Energy Drink O 75,53.8,8.23,Canada,35.7
Energy Drink O 39,191.9,8.48,UK,3.8
Energy Drink E 72,63.7,7.08,Germany,25.1
Energy Drink E 99,237.7,8.57,Japan,27.8
Energy Drink G 51,277.1,3.12,Germany,9.7
Energy Drink O 93,271.8,3.43,France,29.3
Energy Drink L 30,175.0,5.75,South Korea,10.9
Energy Drink Z 80,261.5,6.2,South Korea,32.6
Energy Drink H 52,282.2,3.1,France,44.9
Energy Drink R 28,224.3,4.78,France,2.7
Energy Drink H 59,248.8,1.38,Germany,36.7
Energy Drink K 19,161.4,1.22,Germany,34.8
Energy Drink L 73,164.8,9.42,France,38.3
Energy Drink P 5,115.7,2.54,South Korea,39.0
Energy Drink D 57,225.8,3.74,USA,15.9
Energy Drink S 4,291.9,3.02,South Korea,29.1
Energy Drink I 96,50.1,6.6,Canada,23.0
Energy Drink H 49,95.6,2.05,Germany,12.5
Energy Drink N 81,158.8,3.38,USA,4.9
Energy Drink K 15,293.8,9.5,South Korea,33.8
Energy Drink N 27,203.8,8.65,France,19.6
Energy Drink K 95,180.4,4.02,South Korea,24.3
Energy Drink P 24,188.1,9.99,Canada,33.1
Energy Drink I 5,113.7,5.49,Canada,6.7
Energy Drink U 38,153.1,6.58,UK,25.7
Energy Drink Y 79,251.3,4.87,Germany,34.9
Energy Drink N 8,87.8,1.68,Japan,41.6
Energy Drink W 42,66.8,7.67,Japan,38.8
Energy Drink O 37,295.4,7.5,UK,2.0
Energy Drink X 89,214.5,8.5,USA,3.9
Energy Drink D 78,51.1,4.55,USA,43.0
Energy Drink I 53,118.3,4.1,South Korea,41.5
Energy Drink V 35,223.3,7.37,South Korea,37.6
Energy Drink M 67,246.4,9.71,Germany,3.3
Energy Drink Z 75,156.6,7.67,Germany,21.1
Energy Drink L 41,133.1,7.54,France,36.3
Energy Drink Q 51,244.8,2.01,USA,42.0
Energy Drink H 53,142.3,7.34,UK,0.2
Energy Drink X 13,299.9,1.08,USA,16.0
Energy Drink V 56,250.0,8.39,UK,44.2
Energy Drink T 8,147.0,5.33,Germany,37.9
Energy Drink I 54,153.6,7.9,UK,17.7
Energy Drink J 23,237.5,3.74,Germany,11.8
Energy Drink M 63,244.0,3.69,Canada,17.8
Energy Drink G 85,231.8,8.25,Japan,6.7
Energy Drink T 40,89.5,1.17,Germany,39.3
Energy Drink G 50,70.9,2.75,USA,40.9
Energy Drink Q 91,296.0,5.63,UK,42.6
Energy Drink O 20,52.9,1.72,Japan,16.2
Energy Drink V 33,201.6,3.98,UK,7.8
Energy Drink U 45,54.0,4.77,South Korea,35.5
Energy Drink S 87,51.6,2.83,UK,18.6
Energy Drink F 69,155.8,9.11,USA,10.2
Energy Drink B 90,119.4,5.91,Canada,27.3
Energy Drink Z 22,283.2,1.72,South Korea,19.9
Energy Drink Q 71,175.9,5.09,Canada,8.1
Energy Drink D 10,237.2,2.84,France,5.5
Energy Drink K 97,217.1,3.68,France,25.5
Energy Drink J 61,268.2,1.09,Japan,31.8
Energy Drink E 84,67.2,1.0,France,18.2
Energy Drink L 2,98.7,6.91,Canada,44.0
Energy Drink T 21,153.7,6.73,USA,28.9
Energy Drink L 3,64.0,7.95,France,2.2
Energy Drink U 35,137.5,9.71,Germany,14.0
Energy Drink R 57,87.0,1.12,Japan,41.5
Energy Drink S 46,143.8,8.24,USA,8.9
Energy Drink D 32,144.9,4.73,Canada,45.8
Energy Drink F 21,253.2,5.46,France,12.3
Energy Drink Q 83,155.4,4.91,South Korea,31.3
Energy Drink T 15,139.3,7.09,France,23.1
Energy Drink E 54,71.0,4.43,Japan,0.6
Energy Drink E 90,207.1,8.4,Japan,26.7
Energy Drink Q 57,152.8,4.32,France,38.5
Energy Drink S 32,224.6,8.06,USA,36.6
Energy Drink D 84,103.9,6.38,South Korea,32.0
Energy Drink G 82,214.5,6.66,France,5.4
Energy Drink I 82,168.5,3.38,UK,11.5
Energy Drink T 52,218.1,7.25,France,28.8
Energy Drink O 96,102.3,1.29,Germany,10.5
Energy Drink N 92,62.0,8.44,France,25.4
Energy Drink V 34,63.4,8.67,South Korea,13.8
Energy Drink O 21,102.0,9.37,France,17.4
Energy Drink C 33,287.3,6.09,USA,36.1
Energy Drink T 25,216.3,9.87,France,3.2
Energy Drink X 4,241.6,5.97,Canada,46.0
Energy Drink Y 87,228.8,7.79,USA,8.9
Energy Drink S 24,201.9,3.19,USA,16.0
Energy Drink F 85,234.7,6.68,Canada,9.4
Energy Drink D 59,227.3,4.58,Germany,47.0
Energy Drink V 50,210.0,2.72,Japan,41.9
Energy Drink E 61,96.1,6.29,UK,7.0
Energy Drink Q 49,78.3,6.28,USA,17.0
Energy Drink S 90,89.4,7.22,Canada,2.6
Energy Drink A 72,270.4,1.98,South Korea,17.7
Energy Drink S 7,134.7,2.5,USA,13.0
Energy Drink E 12,55.9,4.67,UK,30.3
Energy Drink O 37,92.7,2.62,USA,31.1
Energy Drink X 99,114.9,1.33,France,30.6
Energy Drink K 97,224.8,2.8,South Korea,35.4
Energy Drink D 51,101.8,8.33,South Korea,39.9
Energy Drink I 24,271.1,4.66,France,10.9
Energy Drink N 41,68.2,2.42,France,40.0
Energy Drink O 90,278.3,4.13,South Korea,19.7
Energy Drink U 54,62.6,2.83,UK,41.9
Energy Drink Y 94,72.9,8.39,USA,39.4
Energy Drink I 5,297.5,5.43,Japan,48.8
Energy Drink Z 62,60.3,9.13,South Korea,15.7
Energy Drink T 82,177.8,10.0,Germany,23.7
Energy Drink H 33,237.3,1.15,South Korea,35.5
Energy Drink P 29,92.1,8.07,Germany,17.2
Energy Drink M 60,228.8,7.13,France,27.2
Energy Drink R 7,100.1,9.85,France,2.5
Energy Drink W 96,85.9,6.29,South Korea,15.8
Energy Drink M 10,80.1,9.49,Germany,9.8
Energy Drink H 49,122.5,9.73,USA,16.6
Energy Drink I 97,157.5,2.74,UK,48.8
Energy Drink L 49,205.9,3.11,USA,40.9
Energy Drink D 51,257.0,1.33,Japan,37.8
Energy Drink G 13,151.7,6.2,Canada,8.5
Energy Drink O 10,194.7,4.78,UK,31.5
Energy Drink W 77,291.7,6.09,USA,21.6
Energy Drink U 4,125.7,5.53,Germany,21.1
Energy Drink E 40,238.2,5.93,South Korea,49.0
Energy Drink Q 18,102.2,4.21,South Korea,41.1
Energy Drink F 97,141.3,6.84,USA,37.8
Energy Drink G 35,227.5,9.34,USA,24.1
Energy Drink Z 26,73.3,5.22,South Korea,45.8
Energy Drink P 100,84.6,8.02,South Korea,10.6
Energy Drink I 80,236.5,4.84,South Korea,15.9
Energy Drink B 6,232.7,2.7,South Korea,41.6
Energy Drink L 58,172.4,8.6,Canada,16.0
Energy Drink O 24,278.0,9.54,Germany,9.1
Energy Drink D 81,69.1,1.03,Germany,12.2
Energy Drink G 92,198.4,2.64,Japan,0.2
Energy Drink T 95,113.6,2.73,USA,24.7
Energy Drink N 84,81.8,8.25,Germany,31.7
Energy Drink O 48,286.4,4.05,Canada,34.2
Energy Drink X 85,127.1,9.59,USA,31.9
Energy Drink W 14,193.2,6.72,Germany,2.9
Energy Drink J 35,78.5,6.5,UK,8.5
Energy Drink C 99,286.0,8.93,South Korea,15.3
Energy Drink O 22,187.8,6.95,Japan,32.7
Energy Drink X 39,278.0,8.53,USA,46.8
Energy Drink J 66,141.8,2.05,USA,11.2
Energy Drink S 63,280.5,9.24,UK,16.3
Energy Drink L 86,269.8,1.73,Germany,30.7
Energy Drink O 18,78.2,6.19,Canada,39.5
Energy Drink Q 5,201.8,3.86,Japan,40.6
Energy Drink Q 85,223.3,8.17,France,8.2
Energy Drink S 6,170.4,8.38,USA,40.6
Energy Drink L 83,97.4,2.59,Germany,12.1
Energy Drink I 4,249.8,6.73,France,3.0
Energy Drink P 74,195.8,7.17,USA,41.7
Energy Drink Z 51,153.7,3.02,Japan,44.7
Energy Drink X 54,253.2,1.86,Japan,7.4
Energy Drink U 18,150.3,6.83,Japan,0.2
Energy Drink Y 79,177.4,9.24,UK,15.1
Energy Drink K 37,56.4,1.54,Canada,35.1
Energy Drink K 48,103.3,5.15,Japan,30.2
Energy Drink Z 73,212.2,2.74,France,22.6
Energy Drink Z 94,114.1,5.09,Japan,47.7
Energy Drink B 62,136.4,8.46,France,42.9
Energy Drink I 73,244.1,3.18,USA,8.0
Energy Drink B 80,96.8,5.34,Germany,39.7
Energy Drink R 41,179.2,2.22,Canada,2.4
Energy Drink P 15,232.4,8.27,South Korea,46.4
Energy Drink W 34,295.5,1.93,Germany,24.6
Energy Drink X 75,56.7,8.77,Germany,28.7
Energy Drink Z 98,247.7,4.98,UK,31.4
Energy Drink F 49,148.1,2.95,USA,33.6
Energy Drink R 73,126.7,8.82,UK,38.7
Energy Drink O 7,209.7,3.33,Canada,43.2
Energy Drink J 9,95.0,9.0,UK,40.1
Energy Drink M 46,119.8,8.47,UK,24.4
Energy Drink N 16,216.5,4.67,Canada,24.0
Energy Drink T 38,75.2,2.19,France,23.8
Energy Drink X 49,50.8,5.65,UK,17.3
Energy Drink U 34,274.2,9.65,Germany,21.9
Energy Drink F 59,276.3,3.34,South Korea,14.2
Energy Drink T 95,275.1,1.88,South Korea,6.5
Energy Drink H 39,131.9,7.78,UK,12.5
Energy Drink W 91,180.4,3.24,France,40.4
Energy Drink F 57,191.0,1.3,Canada,5.2
Energy Drink N 21,215.6,4.47,Germany,37.8
Energy Drink A 76,245.5,9.77,UK,45.8
Energy Drink I 95,218.3,5.22,UK,38.4
Energy Drink Z 27,204.2,1.75,Canada,16.9
Energy Drink Z 6,130.3,7.19,Canada,10.9
Energy Drink A 8,193.0,5.95,France,4.7
Energy Drink M 40,95.5,5.51,Germany,26.1
Energy Drink B 32,287.5,6.73,Japan,25.9
Energy Drink E 1,78.0,8.35,Germany,20.3
Energy Drink O 88,262.4,6.74,South Korea,8.9
Energy Drink J 36,70.8,6.48,USA,1.5
Energy Drink U 21,288.0,5.72,Japan,13.2
Energy Drink T 35,212.3,4.15,Germany,3.4
Energy Drink C 15,159.2,2.1,Germany,36.2
Energy Drink B 14,58.9,1.19,Germany,28.1
Energy Drink P 49,73.4,6.95,Japan,8.4
Energy Drink P 37,297.2,7.37,South Korea,45.1
Energy Drink K 91,217.7,1.49,Canada,24.2
Energy Drink W 1,243.7,9.62,Germany,24.5
Energy Drink M 61,198.3,8.38,Japan,42.5
Energy Drink D 86,143.0,6.57,Canada,12.9
Energy Drink O 61,287.1,9.84,Germany,34.1
Energy Drink X 15,276.8,4.06,Canada,0.8
Energy Drink Q 3,214.7,1.13,USA,15.6
Energy Drink Y 7,215.0,5.73,Japan,25.0
Energy Drink X 73,163.0,9.97,Germany,47.7
Energy Drink E 62,287.8,2.93,Japan,5.6
Energy Drink Q 28,159.7,4.11,France,0.5
Energy Drink H 8,159.4,4.26,USA,29.0
Energy Drink A 39,193.8,6.16,Germany,39.2
Energy Drink T 29,146.6,8.03,France,47.5
Energy Drink L 83,239.1,6.46,Japan,8.0
Energy Drink K 32,255.2,9.08,Japan,49.2
Energy Drink X 90,135.8,1.43,Germany,45.2
Energy Drink S 56,200.9,9.77,Japan,20.4
Energy Drink O 13,196.4,9.92,Japan,23.5
Energy Drink X 6,71.8,9.25,Canada,39.2
Energy Drink L 58,284.7,2.36,South Korea,16.2
Energy Drink X 35,146.1,9.05,Japan,9.1
Energy Drink E 39,240.1,9.32,Japan,10.3
Energy Drink F 6,73.4,4.33,Japan,20.9
Energy Drink F 28,82.8,5.59,France,24.4
Energy Drink J 40,131.9,3.01,Germany,43.3
Energy Drink V 32,289.6,8.69,USA,32.7
Energy Drink L 47,218.4,1.43,UK,10.1
Energy Drink C 84,133.4,4.21,France,1.0
Energy Drink W 70,267.2,4.03,South Korea,38.8
Energy Drink S 81,125.8,1.6,Germany,40.8
Energy Drink J 71,211.3,3.42,Japan,44.5
Energy Drink W 18,134.7,3.79,Japan,5.6
Energy Drink A 63,122.1,6.1,UK,20.7
Energy Drink G 22,203.2,2.11,UK,25.0
Energy Drink X 14,58.1,1.26,Canada,40.9
Energy Drink C 89,99.4,4.55,South Korea,20.4
Energy Drink A 38,102.0,8.19,France,13.0
Energy Drink Y 51,237.6,4.23,South Korea,18.3
Energy Drink X 19,218.3,4.62,France,49.0
Energy Drink L 2,91.0,8.76,France,20.4
Energy Drink O 47,159.8,6.21,USA,8.4
Energy Drink J 9,199.5,4.77,Canada,47.7
Energy Drink K 26,191.7,2.54,USA,29.2
Energy Drink F 45,229.1,8.15,France,49.0
Energy Drink A 17,105.5,7.32,Japan,25.0
Energy Drink P 62,139.9,7.46,USA,5.0
Energy Drink K 20,74.7,7.29,Germany,16.4
Energy Drink X 55,221.5,9.79,USA,1.6
Energy Drink T 54,261.9,7.49,UK,48.4
Energy Drink H 4,230.0,1.62,South Korea,11.8
Energy Drink K 24,171.3,3.38,USA,44.7
Energy Drink B 62,140.1,8.31,Germany,42.0
Energy Drink E 11,179.7,6.11,UK,49.5
Energy Drink X 98,265.4,7.91,USA,2.3
Energy Drink F 33,78.2,7.44,Germany,41.8
Energy Drink W 93,52.2,1.36,USA,15.7
Energy Drink I 62,145.7,1.54,USA,46.3
Energy Drink N 58,158.8,5.27,France,19.2
Energy Drink O 92,150.2,1.38,UK,33.7
Energy Drink P 12,105.3,8.2,Germany,1.5
Energy Drink V 47,57.0,2.43,France,36.1
Energy Drink K 82,279.6,4.12,UK,43.1
Energy Drink H 4,52.6,2.74,South Korea,14.2
Energy Drink F 75,292.7,6.9,South Korea,10.5
Energy Drink H 47,110.6,8.64,Germany,29.1
Energy Drink E 65,128.6,1.4,Germany,12.9
Energy Drink I 5,298.5,3.56,Germany,42.8
Energy Drink G 96,150.9,2.07,Japan,2.8
Energy Drink N 84,52.9,1.51,UK,8.2
Energy Drink C 40,212.3,6.98,Germany,9.3
Energy Drink K 45,239.1,8.96,Japan,39.9
Energy Drink M 27,193.9,2.67,Japan,49.6
Energy Drink N 100,100.6,2.41,USA,22.7
Energy Drink X 50,152.6,8.88,USA,29.9
Energy Drink J 77,167.1,2.35,Germany,7.2
Energy Drink N 57,244.3,2.2,USA,45.3
Energy Drink C 41,287.1,5.95,Canada,3.8
Energy Drink C 19,75.8,6.94,Canada,42.0
Energy Drink D 24,188.7,5.26,Canada,35.1
Energy Drink V 85,250.1,6.62,France,17.7
Energy Drink X 43,272.3,1.73,South Korea,17.3
Energy Drink E 97,176.8,9.1,South Korea,44.7
Energy Drink M 8,215.3,5.91,UK,30.0
Energy Drink O 66,189.6,3.1,South Korea,27.6
Energy Drink R 83,184.2,3.55,UK,28.2
Energy Drink C 73,70.7,7.79,UK,38.1
Energy Drink P 28,105.7,9.67,USA,0.1
Energy Drink L 64,294.0,1.39,Germany,4.5
Energy Drink B 27,159.9,2.52,UK,42.2
Energy Drink D 57,282.8,2.55,Japan,41.6
Energy Drink Q 80,257.5,6.41,South Korea,32.1
Energy Drink Y 71,162.6,7.38,France,9.8
Energy Drink O 42,137.0,5.62,UK,7.7
Energy Drink J 52,128.2,3.8,Germany,1.7
Energy Drink S 84,224.4,6.36,UK,36.6
Energy Drink R 95,197.7,4.54,UK,48.9
Energy Drink K 64,93.3,6.46,Germany,25.5
Energy Drink H 48,178.7,8.07,USA,5.9
Energy Drink F 88,78.8,4.69,Germany,1.7
Energy Drink R 45,84.1,2.71,UK,27.5
Energy Drink Y 11,70.4,1.03,Canada,49.4
Energy Drink J 9,188.3,9.07,France,24.9
Energy Drink Y 1,296.9,8.15,Canada,23.7
Energy Drink E 88,216.5,1.24,France,30.4
Energy Drink Q 15,147.3,9.62,Germany,8.7
Energy Drink O 27,184.0,4.63,South Korea,6.5
Energy Drink Q 26,240.3,3.61,South Korea,24.7
Energy Drink O 96,247.7,3.89,Germany,41.3
Energy Drink D 65,263.2,1.65,USA,37.1
Energy Drink N 93,277.0,4.38,Canada,20.8
Energy Drink J 2,131.7,7.42,Germany,39.2
Energy Drink G 41,256.4,4.94,France,30.8
Energy Drink R 14,112.1,8.49,Germany,31.7
Energy Drink M 53,288.8,1.74,Japan,2.0
Energy Drink Q 5,252.8,5.08,Canada,32.4
Energy Drink Y 48,212.0,6.47,USA,24.2
Energy Drink P 76,296.6,6.96,Japan,14.4
Energy Drink R 31,123.5,5.78,USA,25.0
Energy Drink G 69,53.6,1.22,Japan,19.2
Energy Drink N 26,190.7,2.28,Germany,45.1
Energy Drink Q 81,109.6,6.04,UK,9.2
Energy Drink Y 65,138.4,9.64,Japan,38.4
Energy Drink I 89,184.2,5.83,South Korea,17.6
Energy Drink V 3,257.8,6.08,UK,1.0
Energy Drink Q 96,215.9,4.68,Japan,27.8
Energy Drink H 3,277.2,7.58,France,44.7
Energy Drink C 6,277.3,5.42,Germany,26.9
Energy Drink D 73,194.4,9.22,France,16.5
Energy Drink X 43,116.0,5.08,UK,7.1
Energy Drink U 73,85.8,5.64,UK,23.0
Energy Drink J 39,217.4,2.68,France,48.7
Energy Drink N 53,108.8,3.3,Canada,35.4
Energy Drink V 87,104.7,3.79,USA,40.9
Energy Drink F 96,160.2,8.25,South Korea,46.7
Energy Drink T 41,75.1,2.45,South Korea,22.5
Energy Drink M 69,230.2,8.08,UK,14.8
Energy Drink O 53,145.3,4.54,UK,49.9
Energy Drink J 19,129.3,4.84,UK,33.0
